key,city,country,variant,pattern,instance_seed,n_customers,n_stations,n_evaluated,n_mismatch,mismatch_rate,mean_extra_distance_km,median_extra_distance_km,P90_extra_distance_km,mean_extra_time_min,mean_extra_energy_kwh,median_conditional_detour_m,median_conditional_detour_km,P90_conditional_detour_km,median_conditional_detour_percent,median_conditional_extra_time_min,median_conditional_extra_energy_kwh,n_conditional_negative_detour,n_conditional_time_ok,n_conditional_energy_ok
Madrid|classic_evrptw|c|80|20|10003,Madrid,Spain,classic_evrptw,c,10003,80,20,80,7,0.08750000000000002,0.06356997901733151,0.0,0.0,0.10281263120417668,0.02000725993211678,708.8676779567595,0.7088676779567595,0.941356697804225,39.61682433350716,1.139229167175409,0.25297357137052656,0,7,7
Madrid|classic_evrptw|c|80|20|10004,Madrid,Spain,classic_evrptw,c,10004,80,20,80,7,0.08750000000000002,0.05873076747762436,0.0,0.0,-0.0498018544084002,0.02400265611152657,892.4070482716161,0.8924070482716161,1.1072160710504135,15.566249899310161,1.1187210610740428,0.21047673949056955,0,7,7
Madrid|classic_evrptw|c|80|20|10005,Madrid,Spain,classic_evrptw,c,10005,80,20,80,7,0.08750000000000002,0.05873076747762436,0.0,0.0,-0.0498018544084002,0.02400265611152657,892.4070482716161,0.8924070482716161,1.1072160710504135,15.566249899310161,1.1187210610740428,0.21047673949056955,0,7,7
Madrid|classic_evrptw|c|80|20|10006,Madrid,Spain,classic_evrptw,c,10006,80,20,80,7,0.08750000000000002,0.05873076747762436,0.0,0.0,-0.0498018544084002,0.02400265611152657,892.4070482716161,0.8924070482716161,1.1072160710504135,15.566249899310161,1.1187210610740428,0.21047673949056955,0,7,7
Madrid|classic_evrptw|c|80|20|10007,Madrid,Spain,classic_evrptw,c,10007,80,20,80,6,0.07499999999999996,0.023598745795047,0.0,0.0,0.11893803759109316,-0.002485209652590328,276.40338535110175,0.27640338535110176,0.5362434713979258,7.527272558472289,1.058488759447352,-0.007962031933574414,0,6,6
Madrid|classic_evrptw|c|80|20|10008,Madrid,Spain,classic_evrptw,c,10008,80,20,80,3,0.03749999999999998,0.013555198697912,0.0,0.0,0.022049942564632472,-0.016682974122704093,304.3910730796588,0.3043910730796588,0.46145307057712326,8.776811069403967,0.6542596217311285,-0.4496518863058976,0,3,3
Madrid|classic_evrptw|c|80|20|10009,Madrid,Spain,classic_evrptw,c,10009,80,20,80,34,0.42500000000000004,1.377442004791797,0.0,5.761426173154562,2.0215035659883407,-0.006477811854455848,1197.6970038133213,1.1976970038133212,6.393029165766143,20.2636651639625,2.8412687106587327,-0.016784942240413325,0,34,34
Madrid|classic_evrptw|c|80|20|10010,Madrid,Spain,classic_evrptw,c,10010,80,20,80,43,0.5375,2.0060837151188946,0.014643511438367568,5.761426173154562,2.240411810970281,0.07383238471473387,4287.925811806974,4.287925811806974,6.385708914478297,39.15030676986457,6.186331793680881,0.16031972550635942,0,43,43
Madrid|classic_evrptw|r|80|20|10001,Madrid,Spain,classic_evrptw,r,10001,80,20,80,27,0.3375,0.6080180585596984,0.0,2.0362755360687905,0.7874946647636528,0.013989945967793304,1253.4537179315907,1.2534537179315908,4.448579617750628,18.164413542172998,1.6031102326704059,0.04699360643513839,0,27,27
Madrid|classic_evrptw|r|80|20|10002,Madrid,Spain,classic_evrptw,r,10002,80,20,80,20,0.25,0.41271753584393844,0.0,1.422265572954016,0.5918118643054024,-0.005699725465921773,1263.6986362761743,1.2636986362761742,3.5532015221263893,17.92192820380286,2.5171838034929777,0.03509475469501436,0,20,20
Madrid|classic_evrptw|r|80|20|10003,Madrid,Spain,classic_evrptw,r,10003,80,20,80,18,0.22499999999999998,0.43832377068482165,0.0,1.234078782056556,0.4874821067644794,0.012765517602537756,953.2823408850404,0.9532823408850404,5.226085550250296,14.52920923176344,1.057375885497428,0.1357660247790795,0,18,18
Madrid|classic_evrptw|r|80|20|10004,Madrid,Spain,classic_evrptw,r,10004,80,20,80,15,0.1875,0.4200038520380541,0.0,1.1521124238115579,0.5572079764393332,0.011528574507610566,1364.42890924134,1.36442890924134,4.723889854010308,27.434530639914115,2.9973412259858248,0.04734532603478292,0,15,15
Madrid|classic_evrptw|r|80|20|10005,Madrid,Spain,classic_evrptw,r,10005,80,20,80,20,0.25,0.5353649921732108,0.0,2.039195670995743,0.7807678199482935,0.018214276933291525,1441.3870401299587,1.4413870401299587,5.151650185379108,18.49052708258288,2.839624209626232,0.17218859261028852,0,20,20
Madrid|classic_evrptw|r|80|20|10006,Madrid,Spain,classic_evrptw,r,10006,80,20,80,14,0.17500000000000004,0.4085720368110059,0.0,1.2010109084853295,0.4718063529839653,0.013264204170903354,1689.5530208222779,1.6895530208222778,4.796550527710864,35.00664657190478,2.4641724209994265,0.13885244174545225,0,14,14
Madrid|classic_evrptw|r|80|20|10007,Madrid,Spain,classic_evrptw,r,10007,80,20,80,18,0.22499999999999998,0.5608243710858116,0.0,1.6088542454830448,0.7659796121852784,0.011893528999330171,1549.250481920686,1.549250481920686,6.354618284261929,23.544814683747354,2.376807023166694,0.037838474309390024,0,18,18
Madrid|classic_evrptw|r|80|20|10008,Madrid,Spain,classic_evrptw,r,10008,80,20,80,17,0.21250000000000002,0.4130629440320252,0.0,1.5344253009063762,0.6265011017992077,0.016597650409206036,1531.4153580909024,1.5314153580909025,4.147201537951619,23.199225621121442,2.620850707510046,0.12375838101079528,0,17,17
Madrid|classic_evrptw|r|80|20|10009,Madrid,Spain,classic_evrptw,r,10009,80,20,80,19,0.23750000000000004,0.6298667788632646,0.0,2.702807792680688,0.8044557139366412,0.016201067928905518,1967.094183406503,1.967094183406503,6.352268266027545,28.286125718660042,2.8304227779133573,0.08760943259434417,0,19,19
Madrid|classic_evrptw|r|80|20|10010,Madrid,Spain,classic_evrptw,r,10010,80,20,80,22,0.275,0.6555079523757542,0.0,2.168383065359999,0.915379426279848,0.020188103975342896,1941.7483516713864,1.9417483516713865,6.208617610490678,26.613782286996287,2.44132114359555,0.06600180127046079,0,22,22
Madrid|classic_evrptw|rc|80|20|10001,Madrid,Spain,classic_evrptw,rc,10001,80,20,80,17,0.21250000000000002,0.8211799369767617,0.0,4.421564437762568,1.0398445441628594,-0.00370133502176258,4287.925811806976,4.287925811806976,6.396166416318076,73.61784186844022,6.186331793680881,-0.04669520584513498,0,17,17
Madrid|classic_evrptw|rc|80|20|10002,Madrid,Spain,classic_evrptw,rc,10002,80,20,80,15,0.1875,0.44717267137544375,0.0,1.2857045336700421,0.7524739286203669,0.02060787304638643,2077.772302380463,2.077772302380463,4.240458430683128,23.146011514465275,2.841268710658731,0.1755834601090167,0,15,15
Madrid|classic_evrptw|rc|80|20|10003,Madrid,Spain,classic_evrptw,rc,10003,80,20,80,13,0.16249999999999998,0.23705395013553365,0.0,0.6730982702808479,0.3619840620749219,-0.00032628554567571235,708.8676779567595,0.7088676779567595,3.837322525169516,30.908485065765188,2.203944829072598,0.06008383663676509,0,13,13
Madrid|classic_evrptw|rc|80|20|10004,Madrid,Spain,classic_evrptw,rc,10004,80,20,80,13,0.16249999999999998,0.28477414184751826,0.0,0.6839175312130956,0.34454281155172334,0.011215158264607538,1197.6970038133204,1.1976970038133203,4.089489957540269,20.953323175373356,2.203944829072598,0.09936793300684027,0,13,13
Madrid|classic_evrptw|rc|80|20|10005,Madrid,Spain,classic_evrptw,rc,10005,80,20,80,11,0.13749999999999996,0.2984761149549334,0.0,0.45173125118004526,0.48924753393886833,-0.009563748410016712,1877.8054646629726,1.8778054646629725,4.287925811806976,30.805150150474745,2.8499871095509604,-0.04741424596269378,0,11,11
Madrid|classic_evrptw|rc|80|20|10006,Madrid,Spain,classic_evrptw,rc,10006,80,20,80,12,0.15000000000000002,0.3212326275452466,0.0,0.4700496753720476,0.5052292972145107,-0.0022567701754111604,894.7695247074194,0.8947695247074193,6.13595693679012,25.716142842002792,2.8304227779133613,-0.0541945426362368,0,12,12
Madrid|classic_evrptw|rc|80|20|10007,Madrid,Spain,classic_evrptw,rc,10007,80,20,80,9,0.11250000000000004,0.17755226778731947,0.0,0.15410139149372953,0.2460039636466634,-0.016884400669994182,650.983147146499,0.6509831471464991,4.401181662635402,7.6281780436210935,2.8304227779133573,-0.09156349655635043,0,9,9
Madrid|classic_evrptw|rc|80|20|10008,Madrid,Spain,classic_evrptw,rc,10008,80,20,80,12,0.15000000000000002,0.26536090177262095,0.0,0.3387217213748491,0.26537459691613247,-0.018525274231325505,799.3843849431473,0.7993843849431473,4.190215714492899,16.24176893446924,2.2259543094643943,-0.10954915616450261,0,12,12
Madrid|classic_evrptw|rc|80|20|10009,Madrid,Spain,classic_evrptw,rc,10009,80,20,80,32,0.4,1.0213982120755443,0.0,3.575844004301391,1.369922439931149,0.04318521490795143,1753.9925254186837,1.7539925254186837,6.3163441654423265,26.08576913317386,2.841268710658728,0.04677661742222522,0,32,32
Madrid|classic_evrptw|rc|80|20|10010,Madrid,Spain,classic_evrptw,rc,10010,80,20,80,33,0.4125,1.26901065403074,0.0,4.62534677733754,1.65101717595421,0.04504559994322702,4287.925811806974,4.287925811806974,6.385708914478297,38.83728366557122,5.668960220088523,0.11033817708486371,0,33,33
Paris|classic_evrptw|c|80|20|10001,Paris,France,classic_evrptw,c,10001,80,20,80,8,0.09999999999999998,0.07276256118716878,0.0,0.018372044359531513,0.16551136221465212,0.0031808596612468154,395.92501222070223,0.39592501222070225,1.3913254347065702,11.996515965302002,1.0763156685761814,-0.008816233046353567,0,8,8
Paris|classic_evrptw|c|80|20|10002,Paris,France,classic_evrptw,c,10002,80,20,80,18,0.22499999999999998,0.16832369147363477,0.0,0.5364745157004859,0.37578880701217476,0.005105063800594038,506.25594220465143,0.5062559422046514,1.6032599569740034,32.070885224916175,1.2801267396962583,0.021692311531791464,0,18,18
Paris|classic_evrptw|c|80|20|10003,Paris,France,classic_evrptw,c,10003,80,20,80,18,0.22499999999999998,0.1419845893915815,0.0,0.7389155342116708,0.37440181790835575,0.004662290995709623,738.9155342116708,0.7389155342116708,0.7389155342116712,40.75212438122965,2.0923355715734657,0.021317392071044147,0,18,18
Paris|classic_evrptw|c|80|20|10004,Paris,France,classic_evrptw,c,10004,80,20,80,23,0.2875,0.22427320580087798,0.0,0.7441238844908975,0.43038774244151756,0.027874077428464046,427.02533530683104,0.42702533530683107,1.6447003146098702,26.558730509898407,1.2892450991805915,0.13980812429919998,0,23,23
Paris|classic_evrptw|c|80|20|10005,Paris,France,classic_evrptw,c,10005,80,20,80,4,0.050000000000000044,0.04822372335197217,0.0,0.0,0.07820520576253585,0.0006858496102125654,1081.1260322219555,1.0811260322219556,1.6032599569740045,25.752966678806665,1.8957204824941585,0.03403117630576513,0,4,4
Paris|classic_evrptw|c|80|20|10006,Paris,France,classic_evrptw,c,10006,80,20,80,23,0.2875,0.12666503593151837,0.0,0.20099133548988385,0.13996910140497087,-0.0022982130298800675,136.87930056239793,0.13687930056239794,1.6032599569740031,6.706431321132245,-0.4107811789330095,-0.07349166161443113,0,23,23
Paris|classic_evrptw|c|80|20|10007,Paris,France,classic_evrptw,c,10007,80,20,80,10,0.125,0.10002485540523896,0.0,0.0640610045535128,0.14267814763587516,0.0006148645710236072,945.0787980745499,0.94507879807455,1.3683905210970955,22.320574952020074,1.332706097951521,0.010709742243960874,0,10,10
Paris|classic_evrptw|c|80|20|10008,Paris,France,classic_evrptw,c,10008,80,20,80,28,0.35,0.12680945034751895,0.0,0.5605184787691136,0.2999277466627621,0.004755618057813091,191.50583347132454,0.19150583347132455,0.7695160023885486,8.761205447772127,0.832838634131903,-0.009968945745337021,0,28,28
Paris|classic_evrptw|c|80|20|10009,Paris,France,classic_evrptw,c,10009,80,20,80,10,0.125,0.05133339264668414,0.0,0.031896515082835336,0.263480712904811,0.00013344857848378855,342.9693803912985,0.3429693803912985,0.8382185036538633,13.879865878751552,2.6966988247624544,-0.004205320748597613,0,10,10
Paris|classic_evrptw|c|80|20|10010,Paris,France,classic_evrptw,c,10010,80,20,80,24,0.30000000000000004,0.1527020352972145,0.0,0.6690067031544418,0.3415379721526649,0.014332651452313518,478.77865015155464,0.47877865015155463,0.7391365805057767,18.710810686339883,1.4341712353654006,0.0493314301578122,0,24,24
Paris|classic_evrptw|r|80|20|10001,Paris,France,classic_evrptw,r,10001,80,20,80,6,0.07499999999999996,0.028367607186370457,0.0,0.0,-0.009494428452709834,-0.00199949850573313,154.9839443548493,0.1549839443548493,0.9436673809984839,10.942291483444473,-0.15009650701439245,-0.00031075542237218867,0,6,6
Paris|classic_evrptw|r|80|20|10002,Paris,France,classic_evrptw,r,10002,80,20,80,10,0.125,0.04649302331062059,0.0,0.02297049378167957,0.10662719598854915,0.0016027572836084907,283.7071013528059,0.2837071013528059,0.5799163731570733,8.400421286621231,0.631892915464157,0.007326057513389189,0,10,10
Paris|classic_evrptw|r|80|20|10003,Paris,France,classic_evrptw,r,10003,80,20,80,14,0.17500000000000004,0.09609735309412107,0.0,0.25826490560609594,0.19878443554405098,0.011574221972836569,353.35802371369186,0.35335802371369185,1.4081058944591331,11.638942993215506,1.0824788256590836,0.07772501062710979,0,14,14
Paris|classic_evrptw|r|80|20|10004,Paris,France,classic_evrptw,r,10004,80,20,80,15,0.1875,0.08886740349972526,0.0,0.0796035147158761,0.18099969597809235,0.007669000404011428,137.72527932498315,0.13772527932498316,1.2499939483677294,7.243889342721884,0.47047846754125733,0.03403117630576513,0,15,15
Paris|classic_evrptw|r|80|20|10005,Paris,France,classic_evrptw,r,10005,80,20,80,12,0.15000000000000002,0.07209208475922964,0.0,0.24666448723115808,0.16658379259668551,0.0009062583994094292,277.22533687760836,0.27722533687760836,1.496877327080278,14.92992668197497,0.7254810699422982,-0.0026079667373729576,0,12,12
Paris|classic_evrptw|r|80|20|10006,Paris,France,classic_evrptw,r,10006,80,20,80,10,0.125,0.06637312877959192,0.0,0.02018007543347846,0.15078059187477677,0.008953113564269949,391.3585584792361,0.39135855847923606,1.3311654886791922,15.959054345540462,0.9734659554743371,0.047301001300029205,0,10,10
Paris|classic_evrptw|r|80|20|10007,Paris,France,classic_evrptw,r,10007,80,20,80,17,0.21250000000000002,0.11166285582428978,0.0,0.24951913487631483,0.35294849088582103,0.013695884361936157,246.96042185361193,0.24696042185361194,1.3311654886791926,13.921464479585937,1.8967046472987747,0.06668638143087735,0,17,17
Paris|classic_evrptw|r|80|20|10008,Paris,France,classic_evrptw,r,10008,80,20,80,11,0.13749999999999996,0.05629602927352441,0.0,0.18436560692893939,0.12627337730086244,0.002710424998168865,235.049217811355,0.235049217811355,0.6473849770188226,10.798648797663825,0.806323076348293,0.041930495073176366,0,11,11
Paris|classic_evrptw|r|80|20|10009,Paris,France,classic_evrptw,r,10009,80,20,80,13,0.16249999999999998,0.09419881452983773,0.0,0.3256964154919574,0.2348622062580095,0.008243195325963803,558.6569613963213,0.5586569613963214,1.2532565772210809,22.389547675301284,1.5425480511613747,0.07373267366511915,0,13,13
Paris|classic_evrptw|r|80|20|10010,Paris,France,classic_evrptw,r,10010,80,20,80,9,0.11250000000000004,0.022169150830632093,0.0,0.019694475518127363,0.025909906636373513,-0.00124104937689197,149.28702657912913,0.14928702657912912,0.3948592375831785,6.313327875220055,0.24363462839157723,0.02241543514266517,0,9,9
Paris|classic_evrptw|rc|80|20|10001,Paris,France,classic_evrptw,rc,10001,80,20,80,21,0.26249999999999996,0.23124307987476087,0.0,1.3311654886791913,0.5980829643408089,0.01315652426277207,1230.288422575812,1.2302884225758122,1.331165488679193,25.393192609548652,2.397294419351278,0.040056012731659874,0,21,21
Paris|classic_evrptw|rc|80|20|10002,Paris,France,classic_evrptw,rc,10002,80,20,80,16,0.19999999999999996,0.21552743484027945,0.0,1.178868231565426,0.5164305212982896,0.00472311272277878,1194.8383774787935,1.1948383774787936,1.603259956974004,44.380177172213486,2.891002556064008,0.037361191012144204,0,16,16
Paris|classic_evrptw|rc|80|20|10003,Paris,France,classic_evrptw,rc,10003,80,20,80,17,0.21250000000000002,0.11799720444358706,0.0,0.5533395034469617,0.28924252833937886,0.007660477571650612,540.4875923683517,0.5404875923683516,0.7389155342116711,32.25797606312183,1.5853872341160746,0.02131739207104419,0,17,17
Paris|classic_evrptw|rc|80|20|10004,Paris,France,classic_evrptw,rc,10004,80,20,80,17,0.21250000000000002,0.14914873349593108,0.0,0.6836288870735658,0.32408328555742566,0.013186311526658407,682.8907948116835,0.6828907948116835,1.6550604040188368,27.57340966457896,1.4389079933562092,0.07824032615309473,0,17,17
Paris|classic_evrptw|rc|80|20|10005,Paris,France,classic_evrptw,rc,10005,80,20,80,8,0.09999999999999998,0.06355114625835118,0.0,0.0014953926310471073,0.11214427011183944,0.0020106158256914973,451.3990206510957,0.4513990206510957,1.6032599569740038,16.891520281750946,0.947388921685543,0.03403117630576513,0,8,8
Paris|classic_evrptw|rc|80|20|10006,Paris,France,classic_evrptw,rc,10006,80,20,80,22,0.275,0.1304666434123281,0.0,0.3636847540369379,0.17052285871829503,-0.0032604960959012616,170.42135048557827,0.17042135048557827,1.6032599569740031,10.31545941152006,0.268130359780595,-0.04251683209092284,0,22,22
