key,city,variant,pattern,instance_seed,n_customers,n_stations,n_service,geo_gt_road_violations
Casablanca|classic_evrptw|rc|80|20|10007,Casablanca,classic_evrptw,rc,10007,80,20,101,0
Casablanca|classic_evrptw|rc|80|20|10008,Casablanca,classic_evrptw,rc,10008,80,20,101,0
Casablanca|classic_evrptw|rc|80|20|10009,Casablanca,classic_evrptw,rc,10009,80,20,101,0
Casablanca|classic_evrptw|rc|80|20|10010,Casablanca,classic_evrptw,rc,10010,80,20,101,0
Madrid|classic_evrptw|c|80|20|10001,Madrid,classic_evrptw,c,10001,80,20,101,0
Madrid|classic_evrptw|c|80|20|10002,Madrid,classic_evrptw,c,10002,80,20,101,0
Madrid|classic_evrptw|c|80|20|10003,Madrid,classic_evrptw,c,10003,80,20,101,0
Madrid|classic_evrptw|c|80|20|10004,Madrid,classic_evrptw,c,10004,80,20,101,0
Madrid|classic_evrptw|c|80|20|10005,Madrid,classic_evrptw,c,10005,80,20,101,0
Madrid|classic_evrptw|c|80|20|10006,Madrid,classic_evrptw,c,10006,80,20,101,0
Madrid|classic_evrptw|c|80|20|10007,Madrid,classic_evrptw,c,10007,80,20,101,0
Madrid|classic_evrptw|c|80|20|10008,Madrid,classic_evrptw,c,10008,80,20,101,0
Madrid|classic_evrptw|c|80|20|10009,Madrid,classic_evrptw,c,10009,80,20,101,0
Madrid|classic_evrptw|c|80|20|10010,Madrid,classic_evrptw,c,10010,80,20,101,0
Madrid|classic_evrptw|r|80|20|10001,Madrid,classic_evrptw,r,10001,80,20,101,0
Madrid|classic_evrptw|r|80|20|10002,Madrid,classic_evrptw,r,10002,80,20,101,0
Madrid|classic_evrptw|r|80|20|10003,Madrid,classic_evrptw,r,10003,80,20,101,0
Madrid|classic_evrptw|r|80|20|10004,Madrid,classic_evrptw,r,10004,80,20,101,0
Madrid|classic_evrptw|r|80|20|10005,Madrid,classic_evrptw,r,10005,80,20,101,0
Madrid|classic_evrptw|r|80|20|10006,Madrid,classic_evrptw,r,10006,80,20,101,0
Madrid|classic_evrptw|r|80|20|10007,Madrid,classic_evrptw,r,10007,80,20,101,0
Madrid|classic_evrptw|r|80|20|10008,Madrid,classic_evrptw,r,10008,80,20,101,0
Madrid|classic_evrptw|r|80|20|10009,Madrid,classic_evrptw,r,10009,80,20,101,0
Madrid|classic_evrptw|r|80|20|10010,Madrid,classic_evrptw,r,10010,80,20,101,0
Madrid|classic_evrptw|rc|80|20|10001,Madrid,classic_evrptw,rc,10001,80,20,101,0
Madrid|classic_evrptw|rc|80|20|10002,Madrid,classic_evrptw,rc,10002,80,20,101,0
Madrid|classic_evrptw|rc|80|20|10003,Madrid,classic_evrptw,rc,10003,80,20,101,0
Madrid|classic_evrptw|rc|80|20|10004,Madrid,classic_evrptw,rc,10004,80,20,101,0
Madrid|classic_evrptw|rc|80|20|10005,Madrid,classic_evrptw,rc,10005,80,20,101,0
Madrid|classic_evrptw|rc|80|20|10006,Madrid,classic_evrptw,rc,10006,80,20,101,0
Madrid|classic_evrptw|rc|80|20|10007,Madrid,classic_evrptw,rc,10007,80,20,101,0
Madrid|classic_evrptw|rc|80|20|10008,Madrid,classic_evrptw,rc,10008,80,20,101,0
Madrid|classic_evrptw|rc|80|20|10009,Madrid,classic_evrptw,rc,10009,80,20,101,0
Madrid|classic_evrptw|rc|80|20|10010,Madrid,classic_evrptw,rc,10010,80,20,101,0
Paris|classic_evrptw|c|80|20|10001,Paris,classic_evrptw,c,10001,80,20,101,0
Paris|classic_evrptw|c|80|20|10002,Paris,classic_evrptw,c,10002,80,20,101,0
Paris|classic_evrptw|c|80|20|10003,Paris,classic_evrptw,c,10003,80,20,101,0
Paris|classic_evrptw|c|80|20|10004,Paris,classic_evrptw,c,10004,80,20,101,0
Paris|classic_evrptw|c|80|20|10005,Paris,classic_evrptw,c,10005,80,20,101,0
Paris|classic_evrptw|c|80|20|10006,Paris,classic_evrptw,c,10006,80,20,101,0
Paris|classic_evrptw|c|80|20|10007,Paris,classic_evrptw,c,10007,80,20,101,0
Paris|classic_evrptw|c|80|20|10008,Paris,classic_evrptw,c,10008,80,20,101,0
Paris|classic_evrptw|c|80|20|10009,Paris,classic_evrptw,c,10009,80,20,101,0
Paris|classic_evrptw|c|80|20|10010,Paris,classic_evrptw,c,10010,80,20,101,0
Paris|classic_evrptw|r|80|20|10001,Paris,classic_evrptw,r,10001,80,20,101,0
Paris|classic_evrptw|r|80|20|10002,Paris,classic_evrptw,r,10002,80,20,101,0
Paris|classic_evrptw|r|80|20|10003,Paris,classic_evrptw,r,10003,80,20,101,0
Paris|classic_evrptw|r|80|20|10004,Paris,classic_evrptw,r,10004,80,20,101,0
Paris|classic_evrptw|r|80|20|10005,Paris,classic_evrptw,r,10005,80,20,101,0
Paris|classic_evrptw|r|80|20|10006,Paris,classic_evrptw,r,10006,80,20,101,0
Paris|classic_evrptw|r|80|20|10007,Paris,classic_evrptw,r,10007,80,20,101,0
Paris|classic_evrptw|r|80|20|10008,Paris,classic_evrptw,r,10008,80,20,101,0
Paris|classic_evrptw|r|80|20|10009,Paris,classic_evrptw,r,10009,80,20,101,0
Paris|classic_evrptw|r|80|20|10010,Paris,classic_evrptw,r,10010,80,20,101,0
Paris|classic_evrptw|rc|80|20|10001,Paris,classic_evrptw,rc,10001,80,20,101,0
Paris|classic_evrptw|rc|80|20|10002,Paris,classic_evrptw,rc,10002,80,20,101,0
Paris|classic_evrptw|rc|80|20|10003,Paris,classic_evrptw,rc,10003,80,20,101,0
Paris|classic_evrptw|rc|80|20|10004,Paris,classic_evrptw,rc,10004,80,20,101,0
Paris|classic_evrptw|rc|80|20|10005,Paris,classic_evrptw,rc,10005,80,20,101,0
Paris|classic_evrptw|rc|80|20|10006,Paris,classic_evrptw,rc,10006,80,20,101,0
Paris|classic_evrptw|rc|80|20|10007,Paris,classic_evrptw,rc,10007,80,20,101,0
Paris|classic_evrptw|rc|80|20|10008,Paris,classic_evrptw,rc,10008,80,20,101,0
Paris|classic_evrptw|rc|80|20|10009,Paris,classic_evrptw,rc,10009,80,20,101,0
Paris|classic_evrptw|rc|80|20|10010,Paris,classic_evrptw,rc,10010,80,20,101,0
Shenzhen|classic_evrptw|c|80|20|10001,Shenzhen,classic_evrptw,c,10001,80,20,101,0
Shenzhen|classic_evrptw|c|80|20|10002,Shenzhen,classic_evrptw,c,10002,80,20,101,0
Shenzhen|classic_evrptw|c|80|20|10003,Shenzhen,classic_evrptw,c,10003,80,20,101,0
Shenzhen|classic_evrptw|c|80|20|10004,Shenzhen,classic_evrptw,c,10004,80,20,101,0
Shenzhen|classic_evrptw|c|80|20|10005,Shenzhen,classic_evrptw,c,10005,80,20,101,0
Shenzhen|classic_evrptw|c|80|20|10006,Shenzhen,classic_evrptw,c,10006,80,20,101,0
Shenzhen|classic_evrptw|c|80|20|10007,Shenzhen,classic_evrptw,c,10007,80,20,101,0
Shenzhen|classic_evrptw|c|80|20|10008,Shenzhen,classic_evrptw,c,10008,80,20,101,0
Shenzhen|classic_evrptw|c|80|20|10009,Shenzhen,classic_evrptw,c,10009,80,20,101,0
Shenzhen|classic_evrptw|c|80|20|10010,Shenzhen,classic_evrptw,c,10010,80,20,101,0
Shenzhen|classic_evrptw|r|80|20|10001,Shenzhen,classic_evrptw,r,10001,80,20,101,0
Shenzhen|classic_evrptw|r|80|20|10002,Shenzhen,classic_evrptw,r,10002,80,20,101,0
Shenzhen|classic_evrptw|r|80|20|10003,Shenzhen,classic_evrptw,r,10003,80,20,101,0
Shenzhen|classic_evrptw|r|80|20|10004,Shenzhen,classic_evrptw,r,10004,80,20,101,0
Shenzhen|classic_evrptw|r|80|20|10005,Shenzhen,classic_evrptw,r,10005,80,20,101,0
Shenzhen|classic_evrptw|r|80|20|10006,Shenzhen,classic_evrptw,r,10006,80,20,101,0
Shenzhen|classic_evrptw|r|80|20|10007,Shenzhen,classic_evrptw,r,10007,80,20,101,0
Shenzhen|classic_evrptw|r|80|20|10008,Shenzhen,classic_evrptw,r,10008,80,20,101,0
Shenzhen|classic_evrptw|r|80|20|10009,Shenzhen,classic_evrptw,r,10009,80,20,101,0
Shenzhen|classic_evrptw|r|80|20|10010,Shenzhen,classic_evrptw,r,10010,80,20,101,0
Shenzhen|classic_evrptw|rc|80|20|10001,Shenzhen,classic_evrptw,rc,10001,80,20,101,0
Shenzhen|classic_evrptw|rc|80|20|10002,Shenzhen,classic_evrptw,rc,10002,80,20,101,0
Shenzhen|classic_evrptw|rc|80|20|10003,Shenzhen,classic_evrptw,rc,10003,80,20,101,0
Shenzhen|classic_evrptw|rc|80|20|10004,Shenzhen,classic_evrptw,rc,10004,80,20,101,0
Shenzhen|classic_evrptw|rc|80|20|10005,Shenzhen,classic_evrptw,rc,10005,80,20,101,0
Shenzhen|classic_evrptw|rc|80|20|10006,Shenzhen,classic_evrptw,rc,10006,80,20,101,0
Shenzhen|classic_evrptw|rc|80|20|10007,Shenzhen,classic_evrptw,rc,10007,80,20,101,0
Shenzhen|classic_evrptw|rc|80|20|10008,Shenzhen,classic_evrptw,rc,10008,80,20,101,0
Shenzhen|classic_evrptw|rc|80|20|10009,Shenzhen,classic_evrptw,rc,10009,80,20,101,0
Shenzhen|classic_evrptw|rc|80|20|10010,Shenzhen,classic_evrptw,rc,10010,80,20,101,0
Casablanca|multi_depot_evrptw|rc|80|20|10001,Casablanca,multi_depot_evrptw,rc,10001,80,20,101,0
Casablanca|two_echelon_evrp|rc|80|20|10001,Casablanca,two_echelon_evrp,rc,10001,80,20,101,0
Casablanca|multi_depot_evrptw|rc|80|20|10002,Casablanca,multi_depot_evrptw,rc,10002,80,20,101,0
Casablanca|two_echelon_evrp|rc|80|20|10002,Casablanca,two_echelon_evrp,rc,10002,80,20,101,0
Casablanca|multi_depot_evrptw|rc|80|20|10003,Casablanca,multi_depot_evrptw,rc,10003,80,20,101,0
Casablanca|two_echelon_evrp|rc|80|20|10003,Casablanca,two_echelon_evrp,rc,10003,80,20,101,0
Casablanca|multi_depot_evrptw|rc|80|20|10004,Casablanca,multi_depot_evrptw,rc,10004,80,20,101,0
Casablanca|two_echelon_evrp|rc|80|20|10004,Casablanca,two_echelon_evrp,rc,10004,80,20,101,0
Casablanca|multi_depot_evrptw|rc|80|20|10005,Casablanca,multi_depot_evrptw,rc,10005,80,20,101,0
Casablanca|two_echelon_evrp|rc|80|20|10005,Casablanca,two_echelon_evrp,rc,10005,80,20,101,0
Madrid|multi_depot_evrptw|rc|80|20|10001,Madrid,multi_depot_evrptw,rc,10001,80,20,101,0
Madrid|two_echelon_evrp|rc|80|20|10001,Madrid,two_echelon_evrp,rc,10001,80,20,101,0
Madrid|multi_depot_evrptw|rc|80|20|10002,Madrid,multi_depot_evrptw,rc,10002,80,20,101,0
Madrid|two_echelon_evrp|rc|80|20|10002,Madrid,two_echelon_evrp,rc,10002,80,20,101,0
Madrid|multi_depot_evrptw|rc|80|20|10003,Madrid,multi_depot_evrptw,rc,10003,80,20,101,0
Madrid|two_echelon_evrp|rc|80|20|10003,Madrid,two_echelon_evrp,rc,10003,80,20,101,0
Madrid|multi_depot_evrptw|rc|80|20|10004,Madrid,multi_depot_evrptw,rc,10004,80,20,101,0
Madrid|two_echelon_evrp|rc|80|20|10004,Madrid,two_echelon_evrp,rc,10004,80,20,101,0
Madrid|multi_depot_evrptw|rc|80|20|10005,Madrid,multi_depot_evrptw,rc,10005,80,20,101,0
Madrid|two_echelon_evrp|rc|80|20|10005,Madrid,two_echelon_evrp,rc,10005,80,20,101,0
Paris|multi_depot_evrptw|rc|80|20|10001,Paris,multi_depot_evrptw,rc,10001,80,20,101,0
Paris|two_echelon_evrp|rc|80|20|10001,Paris,two_echelon_evrp,rc,10001,80,20,101,0
Paris|multi_depot_evrptw|rc|80|20|10002,Paris,multi_depot_evrptw,rc,10002,80,20,101,0
Paris|two_echelon_evrp|rc|80|20|10002,Paris,two_echelon_evrp,rc,10002,80,20,101,0
Paris|multi_depot_evrptw|rc|80|20|10003,Paris,multi_depot_evrptw,rc,10003,80,20,101,0
Paris|two_echelon_evrp|rc|80|20|10003,Paris,two_echelon_evrp,rc,10003,80,20,101,0
Paris|multi_depot_evrptw|rc|80|20|10004,Paris,multi_depot_evrptw,rc,10004,80,20,101,0
Paris|two_echelon_evrp|rc|80|20|10004,Paris,two_echelon_evrp,rc,10004,80,20,101,0
Paris|multi_depot_evrptw|rc|80|20|10005,Paris,multi_depot_evrptw,rc,10005,80,20,101,0
Paris|two_echelon_evrp|rc|80|20|10005,Paris,two_echelon_evrp,rc,10005,80,20,101,0
Shenzhen|multi_depot_evrptw|rc|80|20|10001,Shenzhen,multi_depot_evrptw,rc,10001,80,20,101,0
Shenzhen|two_echelon_evrp|rc|80|20|10001,Shenzhen,two_echelon_evrp,rc,10001,80,20,101,0
Shenzhen|multi_depot_evrptw|rc|80|20|10002,Shenzhen,multi_depot_evrptw,rc,10002,80,20,101,0
Shenzhen|two_echelon_evrp|rc|80|20|10002,Shenzhen,two_echelon_evrp,rc,10002,80,20,101,0
Shenzhen|multi_depot_evrptw|rc|80|20|10003,Shenzhen,multi_depot_evrptw,rc,10003,80,20,101,0
Shenzhen|two_echelon_evrp|rc|80|20|10003,Shenzhen,two_echelon_evrp,rc,10003,80,20,101,0
Shenzhen|multi_depot_evrptw|rc|80|20|10004,Shenzhen,multi_depot_evrptw,rc,10004,80,20,101,0
Shenzhen|two_echelon_evrp|rc|80|20|10004,Shenzhen,two_echelon_evrp,rc,10004,80,20,101,0
Shenzhen|multi_depot_evrptw|rc|80|20|10005,Shenzhen,multi_depot_evrptw,rc,10005,80,20,101,0
Shenzhen|two_echelon_evrp|rc|80|20|10005,Shenzhen,two_echelon_evrp,rc,10005,80,20,101,0
Casablanca|classic_evrptw|rc|50|12|10001,Casablanca,classic_evrptw,rc,10001,50,12,63,0
Casablanca|classic_evrptw|rc|50|12|10002,Casablanca,classic_evrptw,rc,10002,50,12,63,0
Casablanca|classic_evrptw|rc|50|12|10003,Casablanca,classic_evrptw,rc,10003,50,12,63,0
Madrid|classic_evrptw|rc|50|12|10001,Madrid,classic_evrptw,rc,10001,50,12,63,0
Madrid|classic_evrptw|rc|50|12|10002,Madrid,classic_evrptw,rc,10002,50,12,63,0
Madrid|classic_evrptw|rc|50|12|10003,Madrid,classic_evrptw,rc,10003,50,12,63,0
Paris|classic_evrptw|rc|50|12|10001,Paris,classic_evrptw,rc,10001,50,12,63,0
Paris|classic_evrptw|rc|50|12|10002,Paris,classic_evrptw,rc,10002,50,12,63,0
Paris|classic_evrptw|rc|50|12|10003,Paris,classic_evrptw,rc,10003,50,12,63,0
Shenzhen|classic_evrptw|rc|50|12|10001,Shenzhen,classic_evrptw,rc,10001,50,12,63,0
Shenzhen|classic_evrptw|rc|50|12|10002,Shenzhen,classic_evrptw,rc,10002,50,12,63,0
Shenzhen|classic_evrptw|rc|50|12|10003,Shenzhen,classic_evrptw,rc,10003,50,12,63,0
