key,city,country,variant,pattern,instance_seed,n_customers,n_stations,mean_nearest_neighbor_distance,median_nearest_neighbor_distance,mean_pairwise_geometric_distance,median_pairwise_geometric_distance,mean_pairwise_road_distance,median_pairwise_road_distance,radial_dispersion_from_centroid,convex_hull_area_m2,normalized_nnd
Casablanca|classic_evrptw|r|80|20|10001,Casablanca,Morocco,classic_evrptw,r,10001,80,20,1547.858487798363,1503.1088374328144,8977.466447349658,8186.047447173412,10497.349465353785,9740.955420593255,6517.88836049685,213757658.59874085,0.09566435515696586
Casablanca|classic_evrptw|r|80|20|10002,Casablanca,Morocco,classic_evrptw,r,10002,80,20,1490.3154807102806,1424.9041245297808,9089.907822667548,8233.617868946782,10591.144845214045,9771.785732040102,6600.939516291524,215103868.7307613,0.09068706858676515
Casablanca|classic_evrptw|r|80|20|10003,Casablanca,Morocco,classic_evrptw,r,10003,80,20,1515.6678422092643,1465.4341611025068,8944.059783335013,8132.848170981498,10490.802052817127,9691.03864551305,6457.9000933270745,214680759.89224717,0.09326657561690153
Casablanca|classic_evrptw|r|80|20|10004,Casablanca,Morocco,classic_evrptw,r,10004,80,20,1531.780042006301,1525.8354384334411,9108.988647039205,8346.544142641187,10618.942452990488,9905.993442138455,6643.521977704406,208018414.93900886,0.09711077445508391
Casablanca|classic_evrptw|r|80|20|10005,Casablanca,Morocco,classic_evrptw,r,10005,80,20,1543.6423423830365,1499.340953025066,9176.450560303749,8348.084109133137,10745.35549761933,9953.157389854703,6692.74477512752,218085596.48889077,0.09542455067761169
Casablanca|classic_evrptw|r|80|20|10006,Casablanca,Morocco,classic_evrptw,r,10006,80,20,1554.2913504808525,1551.9521421349536,9273.136591453924,8427.007444640669,10816.49468792419,10066.257292388975,6781.089933732006,217407060.49445602,0.09877295456886587
Casablanca|classic_evrptw|r|80|20|10007,Casablanca,Morocco,classic_evrptw,r,10007,80,20,1531.4025286537776,1497.5053134176526,8938.249905877785,8120.246000309772,10488.032656031377,9742.903661463868,6480.95229016249,217194995.6673947,0.09530772262433265
Casablanca|classic_evrptw|r|80|20|10008,Casablanca,Morocco,classic_evrptw,r,10008,80,20,1526.5919951363687,1493.3956811931023,9103.291754058588,8320.86488873115,10708.34980859746,9989.047771099758,6635.997896374343,210766906.74637997,0.09504616783408516
Casablanca|classic_evrptw|r|80|20|10009,Casablanca,Morocco,classic_evrptw,r,10009,80,20,1500.5503875423242,1467.0135097907257,9072.885922242185,8257.672978313136,10609.792419843458,9856.084952748073,6567.647426336193,210550733.33208418,0.09336709220629535
Casablanca|classic_evrptw|r|80|20|10010,Casablanca,Morocco,classic_evrptw,r,10010,80,20,1545.5281899716679,1506.3977849551038,9206.874718124423,8390.101968999435,10733.296468419225,9936.391198741505,6699.385908151137,215918339.08040914,0.09587367801904303
Casablanca|classic_evrptw|rc|80|20|10001,Casablanca,Morocco,classic_evrptw,rc,10001,80,20,1060.2727341608313,435.04957001205463,10390.659377079446,9790.609877150622,12458.844435987858,11613.762437954563,7707.264185748359,215357588.5777163,0.02768843848167365
Casablanca|classic_evrptw|rc|80|20|10002,Casablanca,Morocco,classic_evrptw,rc,10002,80,20,1068.2376903633472,719.8066258208685,10415.010114829654,9526.073714074399,12300.767592724593,11517.060241272648,7627.6005502049975,211464596.66825533,0.04581161056472245
Casablanca|classic_evrptw|rc|80|20|10003,Casablanca,Morocco,classic_evrptw,rc,10003,80,20,1070.7171146755245,341.2561315843044,9678.548115161302,9089.132986612953,11475.201420743406,10854.122971842735,7135.21871254172,218657694.96409187,0.021719017916979267
Casablanca|classic_evrptw|rc|80|20|10004,Casablanca,Morocco,classic_evrptw,rc,10004,80,20,1073.8949609701224,660.2190102481504,10540.933051293308,9814.452815120218,12557.158650161899,11759.290038164334,7797.4879346329735,216647255.7395426,0.04201919668414073
Casablanca|classic_evrptw|rc|80|20|10005,Casablanca,Morocco,classic_evrptw,rc,10005,80,20,1046.303298539676,254.49145305649816,10295.071111647589,9463.595089331897,12107.978778452765,11534.809858145369,7606.87425813684,212401224.75681794,0.016196938068163906
Casablanca|classic_evrptw|rc|80|20|10006,Casablanca,Morocco,classic_evrptw,rc,10006,80,20,1051.918908581645,691.3323717532312,10236.581417846033,9130.504895527796,12206.59917690996,11537.097697888896,7518.022766261582,215559233.60999948,0.04399938573700575
Casablanca|classic_evrptw|rc|80|20|10007,Casablanca,Morocco,classic_evrptw,rc,10007,80,20,1007.2096814075351,223.05776719301937,9881.490178220964,9250.849717256093,11611.424627200779,10862.856851179204,7334.940747193221,201550584.4217766,0.014196362186065988
Casablanca|classic_evrptw|rc|80|20|10008,Casablanca,Morocco,classic_evrptw,rc,10008,80,20,1021.142455070699,193.89365207339875,10282.205465747516,9609.229343608215,12286.436110174825,11751.26626986637,7576.117908917504,210645785.7533556,0.012340231613773527
Casablanca|classic_evrptw|rc|80|20|10009,Casablanca,Morocco,classic_evrptw,rc,10009,80,20,1038.2670508690549,280.6490569920636,10093.311772200692,9622.5118339525,11916.11867864239,11568.659360342643,7474.373084448242,207690293.34679386,0.017861721249946665
Casablanca|classic_evrptw|rc|80|20|10010,Casablanca,Morocco,classic_evrptw,rc,10010,80,20,1015.3936282163031,223.07413469883426,10070.907704820276,8976.533283726829,11876.352416958978,10966.201769966772,7385.854209525054,217858100.54493496,0.014197403885010411
Madrid|classic_evrptw|c|80|20|10001,Madrid,Spain,classic_evrptw,c,10001,80,20,121.62294923100501,108.12241865688716,12776.48448299259,12776.55555239401,16352.130347881051,17853.869425117686,9744.694983384159,273723744.845797,0.004926094822773018
Madrid|classic_evrptw|c|80|20|10002,Madrid,Spain,classic_evrptw,c,10002,80,20,120.56528264220654,116.65754645474013,12746.665566518855,13191.22636992228,15518.982791870998,16427.84100429005,9500.053484578728,280529398.3123228,0.005314958199850566
Madrid|classic_evrptw|c|80|20|10003,Madrid,Spain,classic_evrptw,c,10003,80,20,122.63666476527825,115.51753776535963,12722.508494217365,13652.450971892691,15792.789789309621,16983.331133823667,9406.777802054308,283905447.2227963,0.005263019009325291
Madrid|classic_evrptw|c|80|20|10004,Madrid,Spain,classic_evrptw,c,10004,80,20,138.7826198360588,132.21387989633183,14001.335272189814,14611.420574838208,18045.28806772728,18688.437781107365,10944.542514527388,315006496.14419025,0.006023710136589398
Madrid|classic_evrptw|c|80|20|10005,Madrid,Spain,classic_evrptw,c,10005,80,20,130.7652827178672,128.3849294374239,14902.901097293181,14236.847653032168,19134.227878037676,21705.645282389934,11879.966462934966,368887244.4903045,0.005849261828212795
Madrid|classic_evrptw|c|80|20|10006,Madrid,Spain,classic_evrptw,c,10006,80,20,140.14353953682271,127.78165352655597,14082.668572735944,14887.426631715625,18119.706338274493,19195.227384972386,11066.448693924762,313686231.9216159,0.005821776368877477
Madrid|classic_evrptw|c|80|20|10007,Madrid,Spain,classic_evrptw,c,10007,80,20,141.99073282357818,116.65507544202536,10983.962312254738,11972.720955120996,13743.50452491895,14416.298739059233,8199.610950407636,221620370.73818538,0.005314845619655889
Madrid|classic_evrptw|c|80|20|10008,Madrid,Spain,classic_evrptw,c,10008,80,20,124.55130063094711,117.23592025172233,14340.572683419345,14142.65094565096,18294.237609344716,20092.90867589137,11390.029583458,326381116.1636668,0.005341309110256879
Madrid|classic_evrptw|c|80|20|10009,Madrid,Spain,classic_evrptw,c,10009,80,20,123.01343105589982,108.12056746595812,12440.099554754548,13883.059502091584,15436.370407764514,16166.981228986588,9218.455382878772,275252882.6760609,0.004926010481873464
Madrid|classic_evrptw|c|80|20|10010,Madrid,Spain,classic_evrptw,c,10010,80,20,152.61219048480376,141.21958661867188,12908.43909957515,13085.395764015067,16487.337397956744,18661.11663614848,9865.714798554554,278123422.1804506,0.006434013252367003
Madrid|classic_evrptw|r|80|20|10001,Madrid,Spain,classic_evrptw,r,10001,80,20,2082.8542848516577,2025.5824136140986,11203.180390186955,10812.607473330852,14365.743266287554,14103.117551006351,8067.580607301427,454311473.12085146,0.092286235960639
Madrid|classic_evrptw|r|80|20|10002,Madrid,Spain,classic_evrptw,r,10002,80,20,2077.62174809106,2002.4212257913362,11173.79491851045,10804.355166983343,14389.178946906826,14149.600568008425,8048.424056633507,454360937.4441053,0.09123100422571964
Madrid|classic_evrptw|r|80|20|10003,Madrid,Spain,classic_evrptw,r,10003,80,20,2029.3423818055355,1960.6917811059932,10876.316175173544,10517.951255131095,13919.637952855683,13658.68100131808,7839.179770699004,450515833.9848321,0.08932979628036292
Madrid|classic_evrptw|r|80|20|10004,Madrid,Spain,classic_evrptw,r,10004,80,20,2083.5590936317203,2017.0260879963766,11349.216078547333,11040.34757214192,14692.654611246644,14513.95371270458,8210.842947612116,453976672.3492126,0.09189640680355016
Madrid|classic_evrptw|r|80|20|10005,Madrid,Spain,classic_evrptw,r,10005,80,20,2087.444037212793,2074.5577463051504,11111.697143422874,10726.316593702424,14407.579954362858,14168.69412714719,7988.973464756421,450834313.1768179,0.09451756907184672
Madrid|classic_evrptw|r|80|20|10006,Madrid,Spain,classic_evrptw,r,10006,80,20,2078.4317525870442,2055.179728141487,11282.140044063712,10946.805695089028,14538.011953005473,14342.676515885058,8150.535845597347,453986778.5082786,0.09363469985621672
Madrid|classic_evrptw|r|80|20|10007,Madrid,Spain,classic_evrptw,r,10007,80,20,2097.037098503814,2024.935392517284,11025.725419129893,10620.693763813139,14206.292656482521,13855.536080462622,7904.0935347515915,451054413.6487975,0.09225675745548867
Madrid|classic_evrptw|r|80|20|10008,Madrid,Spain,classic_evrptw,r,10008,80,20,2062.5722087058257,1989.34674432371,10977.029822759481,10716.743417243448,14049.440324236028,13893.185458570359,7947.224188024535,440030660.06030846,0.09063532632405802
Madrid|classic_evrptw|r|80|20|10009,Madrid,Spain,classic_evrptw,r,10009,80,20,2051.428283184964,1999.139775458833,11070.128096792996,10712.645436680237,14327.92508844612,14136.60859839885,7972.418125312685,451522631.38897806,0.0910815002126303
Madrid|classic_evrptw|r|80|20|10010,Madrid,Spain,classic_evrptw,r,10010,80,20,2072.3612281435608,2027.8865028451946,11211.147896430279,10791.01038391597,14418.418978527749,14179.462144648875,8072.513365321761,448156622.6994142,0.09239121106361489
Madrid|classic_evrptw|rc|80|20|10001,Madrid,Spain,classic_evrptw,rc,10001,80,20,1419.8736623357293,317.33402055834165,12579.256845387792,12499.272560674024,16222.166209359924,16447.795080814583,9176.855201923707,449086844.51448804,0.014457847828236866
Madrid|classic_evrptw|rc|80|20|10002,Madrid,Spain,classic_evrptw,rc,10002,80,20,1421.9632328674438,217.18353804815368,12564.687594885507,12463.891810619287,15989.894470926072,16088.56702684214,9084.966349852315,449483688.64124364,0.009894957175954632
Madrid|classic_evrptw|rc|80|20|10003,Madrid,Spain,classic_evrptw,rc,10003,80,20,1414.1388045430183,295.4713920973363,12638.188341757896,12733.053419018248,15999.601736186432,15974.031250498512,9162.899736805044,441398600.9310666,0.013461778907361794
Madrid|classic_evrptw|rc|80|20|10004,Madrid,Spain,classic_evrptw,rc,10004,80,20,1445.5858146070573,633.5100794720688,13171.51979499725,13350.025890776591,17058.13800746003,17587.9851070398,9709.940040463835,455742308.316104,0.028862938523093216
Madrid|classic_evrptw|rc|80|20|10005,Madrid,Spain,classic_evrptw,rc,10005,80,20,1427.4036130753038,281.7721956938899,13796.323303315352,13747.460459731079,17883.65191516694,18408.825502757987,10318.906462565787,457145975.81383485,0.012837638776966462
Madrid|classic_evrptw|rc|80|20|10006,Madrid,Spain,classic_evrptw,rc,10006,80,20,1431.9812008008116,732.3163701444064,13319.919085693933,13546.666394929684,17311.87439168248,17904.42193844367,9864.30089664528,458238272.5089632,0.033364587329923756
Madrid|classic_evrptw|rc|80|20|10007,Madrid,Spain,classic_evrptw,rc,10007,80,20,1486.4721810683998,450.0676249358006,11380.899212391882,11480.558602597786,14519.80716416137,14459.890914800837,8268.413648301943,427163594.6081434,0.020505236792099573
Madrid|classic_evrptw|rc|80|20|10008,Madrid,Spain,classic_evrptw,rc,10008,80,20,1456.4727727019895,295.4713920973363,13417.143308565832,13542.12109644461,17385.996019281778,18054.93672511645,10024.555658628617,451431140.02648646,0.013461778907361794
Madrid|classic_evrptw|rc|80|20|10009,Madrid,Spain,classic_evrptw,rc,10009,80,20,1501.0052660213314,471.0547177504597,12141.720659544646,12142.132111660514,15475.549967191055,15601.640640668385,8808.944264004658,429418738.0523219,0.021461416005842712
Madrid|classic_evrptw|rc|80|20|10010,Madrid,Spain,classic_evrptw,rc,10010,80,20,1448.2470329199937,543.317646819436,12601.519220747932,12062.107971340847,16317.791083468373,16492.70863978721,9201.230174938479,448321641.5962681,0.02475374006950186
Paris|classic_evrptw|c|80|20|10001,Paris,France,classic_evrptw,c,10001,80,20,120.74386199683053,94.46234129563581,6308.633789049407,6420.06134251319,7828.86815540066,8106.13540436085,4939.164278488655,68435135.01966089,0.009519967378286207
Paris|classic_evrptw|c|80|20|10002,Paris,France,classic_evrptw,c,10002,80,20,108.52791467970921,100.25266756369905,6486.640616630686,6494.829341887864,7619.957902156351,7482.3926599964925,4849.752081572126,70321375.74499358,0.010103519685221695
Paris|classic_evrptw|c|80|20|10003,Paris,France,classic_evrptw,c,10003,80,20,113.65680878022019,115.16395468229689,5556.733418441779,6002.92409175315,6954.0527991957,7211.627002860965,4076.0926464865115,59119209.05935765,0.011606287507723986
Paris|classic_evrptw|c|80|20|10004,Paris,France,classic_evrptw,c,10004,80,20,120.20035882390239,100.1330081004776,6132.034112597186,5888.158847023618,7648.470917795841,7537.443590881462,4693.859512094676,62345233.711370945,0.010091460337859065
Paris|classic_evrptw|c|80|20|10005,Paris,France,classic_evrptw,c,10005,80,20,114.34168622490138,101.37797752481521,6701.174907492462,6566.609788901129,7831.447271476167,7735.587883294036,5189.35309091549,73116185.86462314,0.010216929049983876
Paris|classic_evrptw|c|80|20|10006,Paris,France,classic_evrptw,c,10006,80,20,118.93588647341544,96.92238459955017,6842.754819364761,7448.855549062422,8053.4223251625235,8953.47410786032,5363.6341039223935,79953526.22543024,0.0097678919128808
Paris|classic_evrptw|c|80|20|10007,Paris,France,classic_evrptw,c,10007,80,20,119.97273777832675,105.0679247757467,6445.723409501956,6329.719035032282,7624.123739164879,7361.159195429864,4998.645236607726,66177729.98022655,0.010588803989506339
Paris|classic_evrptw|c|80|20|10008,Paris,France,classic_evrptw,c,10008,80,20,108.43674023634216,112.7313186892319,6580.693371931556,6183.506396456878,7700.455419046044,7416.378281058693,5035.876127068384,70862829.21144536,0.011361125097184692
Paris|classic_evrptw|c|80|20|10009,Paris,France,classic_evrptw,c,10009,80,20,111.3372233491713,110.38694266622299,5967.254749702448,7099.598131636032,7289.450129363058,8160.304331881756,4416.908742162979,66534325.440584645,0.011124857575594982
Paris|classic_evrptw|c|80|20|10010,Paris,France,classic_evrptw,c,10010,80,20,107.19745391479778,97.94216502213985,6517.708505918906,6867.271261110367,7794.1960750111075,8292.191288236652,4983.2400034155,72525029.03011134,0.009870665951962522
Paris|classic_evrptw|r|80|20|10001,Paris,France,classic_evrptw,r,10001,80,20,1030.8041117568937,998.2632794135416,5607.162236135557,5372.890905469711,6904.973873699089,6663.939633643447,4053.9034400362516,95667642.39277409,0.10060552940579069
Paris|classic_evrptw|r|80|20|10002,Paris,France,classic_evrptw,r,10002,80,20,1047.9186245426322,1023.6441005496436,5625.048971973364,5434.794541237007,6940.70043339096,6740.747013552051,4091.034733295831,96783724.10848236,0.10316342269888198
Paris|classic_evrptw|r|80|20|10003,Paris,France,classic_evrptw,r,10003,80,20,1038.8798726985642,1009.4001764580953,5610.366370631058,5402.956981846964,6850.098086550354,6647.119906602971,4063.7975875409575,95710026.6131657,0.10172791209401633
Paris|classic_evrptw|r|80|20|10004,Paris,France,classic_evrptw,r,10004,80,20,1045.7159500779862,1031.2006283868966,5671.548464505865,5454.687190639139,6923.495507486065,6716.087835641511,4118.996490779543,95635660.43615781,0.10392497378386535
Paris|classic_evrptw|r|80|20|10005,Paris,France,classic_evrptw,r,10005,80,20,1055.408552607919,1025.5053767224922,5705.875837350665,5516.160327862919,7061.842491643027,6837.921165872842,4148.104582034982,94269932.86426143,0.1033510031484502
Paris|classic_evrptw|r|80|20|10006,Paris,France,classic_evrptw,r,10006,80,20,1035.1657611312226,1015.2134470924192,5557.134957308601,5365.266413527654,6834.3286244905685,6634.713258817599,4031.251398987332,93981029.69709815,0.10231377674696528
Paris|classic_evrptw|r|80|20|10007,Paris,France,classic_evrptw,r,10007,80,20,1051.7610751495736,1036.1719873164304,5749.473306303508,5548.964674648711,7045.52015078705,6832.978132215239,4185.165173297262,96461562.33938248,0.10442599010619846
Paris|classic_evrptw|r|80|20|10008,Paris,France,classic_evrptw,r,10008,80,20,1066.574029478279,1042.8666373626006,5553.170999329934,5343.511545105822,6811.667746979842,6580.614446262453,4011.680662732647,96353477.94043791,0.10510068066726681
Paris|classic_evrptw|r|80|20|10009,Paris,France,classic_evrptw,r,10009,80,20,1052.6598372970395,1016.9582202880363,5546.466755070656,5341.221152799108,6849.223882682841,6621.215725952108,4009.1173892709244,95356764.90995832,0.1024896159615873
Paris|classic_evrptw|r|80|20|10010,Paris,France,classic_evrptw,r,10010,80,20,1053.2051542606819,1030.3775430678722,5575.942324178463,5389.952431071562,6835.987353159995,6649.203583926628,4056.626631488381,96016523.6513128,0.10384202278689467
Paris|classic_evrptw|rc|80|20|10001,Paris,France,classic_evrptw,rc,10001,80,20,706.8972578833688,169.89679431036333,6204.238738972743,6204.681977882263,7766.920483673127,7720.56740930987,4647.844574528764,92735701.69850999,0.0171222935756811
Paris|classic_evrptw|rc|80|20|10002,Paris,France,classic_evrptw,rc,10002,80,20,706.8123771477709,446.2837812374842,6318.818995517401,6255.611565388204,7637.637299473056,7394.975789945338,4589.109839871421,95142977.15312558,0.04497672808619401
Paris|classic_evrptw|rc|80|20|10003,Paris,France,classic_evrptw,rc,10003,80,20,718.3004933237686,197.78173831608154,5780.482772283952,5818.443999563926,7238.443008990711,7158.445369985826,4206.403385756364,93336020.6257675,0.019932553766554006
Paris|classic_evrptw|rc|80|20|10004,Paris,France,classic_evrptw,rc,10004,80,20,727.6818976943268,446.2837812374842,6050.661844771817,5855.225452516201,7589.966640536947,7439.468097551766,4483.793055518571,94168971.08736287,0.04497672808619401
Paris|classic_evrptw|rc|80|20|10005,Paris,France,classic_evrptw,rc,10005,80,20,749.0910963642851,260.6432550690023,6431.440792332432,6481.387502414793,7749.6506570252295,7678.601214336539,4762.861065232867,95676090.10524099,0.02626777244342842
Paris|classic_evrptw|rc|80|20|10006,Paris,France,classic_evrptw,rc,10006,80,20,710.4681781775153,352.64787034902895,6525.547795095189,6689.023574056557,7854.452534004617,8105.0089443071265,4884.487692003978,93906696.98122086,0.035540048824726334
Paris|classic_evrptw|rc|80|20|10007,Paris,France,classic_evrptw,rc,10007,80,20,712.3772955309834,249.00266955270132,6268.185244661737,6166.850271820349,7542.663483106548,7296.333292600741,4640.224909069643,93097751.10634917,0.025094627750428356
Paris|classic_evrptw|rc|80|20|10008,Paris,France,classic_evrptw,rc,10008,80,20,727.3062812715447,337.8825297413274,6282.123872259125,6134.091453372261,7538.404775023503,7360.756268859623,4639.855529680436,92552271.89880025,0.034051989572895174
Paris|classic_evrptw|rc|80|20|10009,Paris,France,classic_evrptw,rc,10009,80,20,724.4288889755251,306.0082329029623,6039.823779308324,6116.3464118382735,7565.6375808995945,7662.539820182982,4405.061767912115,95502502.0078987,0.030839680181183472
Paris|classic_evrptw|rc|80|20|10010,Paris,France,classic_evrptw,rc,10010,80,20,720.9201151369706,156.67903518961901,6314.946549341077,6245.49376906135,7681.9086172145335,7675.843706323907,4660.49497234663,95100975.28355083,0.015790200448222862
Shenzhen|classic_evrptw|c|80|20|10001,Shenzhen,China,classic_evrptw,c,10001,80,20,182.22422496530652,138.7273567771523,15317.521905790363,15149.454331042398,19305.963519056117,19737.339272112276,11126.304721581462,425845181.6486245,0.002539488909273582
Shenzhen|classic_evrptw|c|80|20|10002,Shenzhen,China,classic_evrptw,c,10002,80,20,167.95805903658507,134.47161786496983,16281.166269684052,17287.617382617827,21110.388567362934,21022.93460245768,12771.660900209472,422289972.54932934,0.0024615850118785494
Shenzhen|classic_evrptw|c|80|20|10003,Shenzhen,China,classic_evrptw,c,10003,80,20,152.31169827590094,120.40930801796446,14519.612759311309,15274.515478477959,18043.05629234064,19916.281874388176,10479.063081698967,401858248.1855124,0.002204165850115062
Shenzhen|classic_evrptw|c|80|20|10004,Shenzhen,China,classic_evrptw,c,10004,80,20,175.0072799428039,139.31270507178868,15188.754309671602,15919.060250087587,19002.4095922431,19926.009217958454,11095.428774055497,424867719.4923461,0.002550204066952822
Shenzhen|classic_evrptw|c|80|20|10005,Shenzhen,China,classic_evrptw,c,10005,80,20,167.2494825700981,132.4874027010349,14787.303216099794,16438.42010256592,18595.387510226334,20643.02271023947,10970.449215852737,417523284.7881978,0.002425262742648555
Shenzhen|classic_evrptw|c|80|20|10006,Shenzhen,China,classic_evrptw,c,10006,80,20,184.4779895686874,136.76309742587551,15786.2160430218,17148.172654271926,20417.79946384424,22007.721793706227,12499.381673107506,411230889.7807403,0.0025035319433701865
Shenzhen|classic_evrptw|c|80|20|10007,Shenzhen,China,classic_evrptw,c,10007,80,20,170.2802701959298,150.21980758552115,14661.191638800012,16687.246391561945,18277.46473451945,20454.644136804687,10838.984766115904,407083833.67211056,0.0027498652333543963
Shenzhen|classic_evrptw|c|80|20|10008,Shenzhen,China,classic_evrptw,c,10008,80,20,176.7468187063501,154.25713594713204,15328.978160328736,15582.041545774853,19395.75529451866,19163.248234626022,11859.44074438462,368872556.3236401,0.002823770992359639
Shenzhen|classic_evrptw|c|80|20|10009,Shenzhen,China,classic_evrptw,c,10009,80,20,175.31119706587378,142.3372899356324,15427.816047679094,15818.72624778527,19195.81680512841,19683.70392304023,11205.90134327461,430283404.06543183,0.002605570938313503
Shenzhen|classic_evrptw|c|80|20|10010,Shenzhen,China,classic_evrptw,c,10010,80,20,211.0439379391013,145.74747998440048,14676.204140016547,14528.467801418938,18491.815931718695,19614.742866764136,10634.990926506664,418955003.01337004,0.0026679965478583678
Shenzhen|classic_evrptw|r|80|20|10001,Shenzhen,China,classic_evrptw,r,10001,80,20,4857.443114438627,4677.262463650622,30995.79889097211,27950.20326842938,39747.021763790144,35418.147483388486,22409.54638359989,2729975952.0033827,0.085620143194126
Shenzhen|classic_evrptw|r|80|20|10002,Shenzhen,China,classic_evrptw,r,10002,80,20,4861.725134814746,4648.143132725652,30750.98996646322,27619.60554051304,39326.78171300958,35229.04239377106,22159.03199142041,2729936913.747599,0.08508709607460065
Shenzhen|classic_evrptw|r|80|20|10003,Shenzhen,China,classic_evrptw,r,10003,80,20,4790.027005957185,4664.48946037821,31789.035894814973,28782.345325551938,40517.177874890636,36267.88119152225,23000.772010289504,2725946685.6608734,0.08538632557587131
Shenzhen|classic_evrptw|r|80|20|10004,Shenzhen,China,classic_evrptw,r,10004,80,20,4910.800998394186,4808.644993818725,31258.623638560635,28262.723441762348,40043.11703904735,36058.587349615365,22569.329965832196,2729727222.802625,0.08802518057092946
Shenzhen|classic_evrptw|r|80|20|10005,Shenzhen,China,classic_evrptw,r,10005,80,20,4777.985093201033,4476.962204062005,31010.407470905106,28017.774763239908,39662.25830339544,35587.94698926147,22479.24949744948,2748704751.8253493,0.08195352473063859
Shenzhen|classic_evrptw|r|80|20|10006,Shenzhen,China,classic_evrptw,r,10006,80,20,4803.780300933275,4659.73415644882,30953.347285723106,27999.531946428942,39397.83900191187,35402.197953868555,22345.487914280842,2658372351.809288,0.08529927683603038
Shenzhen|classic_evrptw|r|80|20|10007,Shenzhen,China,classic_evrptw,r,10007,80,20,4705.053094788016,4541.624429423733,30948.024530816794,27882.128917832306,39243.48903596143,35113.846710261496,22447.699957152687,2752734475.23588,0.08313720621906223
Shenzhen|classic_evrptw|r|80|20|10008,Shenzhen,China,classic_evrptw,r,10008,80,20,4953.668624737593,4722.979301271475,31335.628443376372,28208.267988079104,40201.10133409745,36088.20783364242,22743.30836948207,2701413366.6236925,0.08645701780056513
Shenzhen|classic_evrptw|r|80|20|10009,Shenzhen,China,classic_evrptw,r,10009,80,20,4868.025402211785,4675.774170162932,32064.09360709767,29131.96125310786,40833.20429385875,36690.58389833722,23382.796770366193,2726720768.521074,0.08559289907376261
Shenzhen|classic_evrptw|r|80|20|10010,Shenzhen,China,classic_evrptw,r,10010,80,20,4823.97421199117,4660.0440633612325,31720.784820869507,28565.50740539204,40547.07654296511,36257.52827660093,23084.900985439526,2710285426.986134,0.0853049498711495
Shenzhen|classic_evrptw|rc|80|20|10001,Shenzhen,China,classic_evrptw,rc,10001,80,20,3490.336929667963,642.4156860191355,26247.58084038551,21582.13580189662,33221.008137758385,28916.748289117153,18530.064068685533,2721731855.1884065,0.011759811097746362
