key,city,country,variant,pattern,instance_seed,n_customers,n_stations,n_observed,n_proxy,n_synthetic,fraction_observed,fraction_proxy,fraction_synthetic
Casablanca|classic_evrptw|rc|80|20|10005,Casablanca,Morocco,classic_evrptw,rc,10005,80,20,8,12,0,0.4,0.6,0.0
Casablanca|classic_evrptw|rc|80|20|10006,Casablanca,Morocco,classic_evrptw,rc,10006,80,20,9,11,0,0.45,0.55,0.0
Casablanca|classic_evrptw|rc|80|20|10007,Casablanca,Morocco,classic_evrptw,rc,10007,80,20,9,11,0,0.45,0.55,0.0
Casablanca|classic_evrptw|rc|80|20|10008,Casablanca,Morocco,classic_evrptw,rc,10008,80,20,9,11,0,0.45,0.55,0.0
Casablanca|classic_evrptw|rc|80|20|10009,Casablanca,Morocco,classic_evrptw,rc,10009,80,20,9,11,0,0.45,0.55,0.0
Casablanca|classic_evrptw|rc|80|20|10010,Casablanca,Morocco,classic_evrptw,rc,10010,80,20,8,12,0,0.4,0.6,0.0
Madrid|classic_evrptw|c|80|20|10001,Madrid,Spain,classic_evrptw,c,10001,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|c|80|20|10002,Madrid,Spain,classic_evrptw,c,10002,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|c|80|20|10003,Madrid,Spain,classic_evrptw,c,10003,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|c|80|20|10004,Madrid,Spain,classic_evrptw,c,10004,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|c|80|20|10005,Madrid,Spain,classic_evrptw,c,10005,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|c|80|20|10006,Madrid,Spain,classic_evrptw,c,10006,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|c|80|20|10007,Madrid,Spain,classic_evrptw,c,10007,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|c|80|20|10008,Madrid,Spain,classic_evrptw,c,10008,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|c|80|20|10009,Madrid,Spain,classic_evrptw,c,10009,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|c|80|20|10010,Madrid,Spain,classic_evrptw,c,10010,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|r|80|20|10001,Madrid,Spain,classic_evrptw,r,10001,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|r|80|20|10002,Madrid,Spain,classic_evrptw,r,10002,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|r|80|20|10003,Madrid,Spain,classic_evrptw,r,10003,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|r|80|20|10004,Madrid,Spain,classic_evrptw,r,10004,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|r|80|20|10005,Madrid,Spain,classic_evrptw,r,10005,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|r|80|20|10006,Madrid,Spain,classic_evrptw,r,10006,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|r|80|20|10007,Madrid,Spain,classic_evrptw,r,10007,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|r|80|20|10008,Madrid,Spain,classic_evrptw,r,10008,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|r|80|20|10009,Madrid,Spain,classic_evrptw,r,10009,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|r|80|20|10010,Madrid,Spain,classic_evrptw,r,10010,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|rc|80|20|10001,Madrid,Spain,classic_evrptw,rc,10001,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|rc|80|20|10002,Madrid,Spain,classic_evrptw,rc,10002,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|rc|80|20|10003,Madrid,Spain,classic_evrptw,rc,10003,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|rc|80|20|10004,Madrid,Spain,classic_evrptw,rc,10004,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|rc|80|20|10005,Madrid,Spain,classic_evrptw,rc,10005,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|rc|80|20|10006,Madrid,Spain,classic_evrptw,rc,10006,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|rc|80|20|10007,Madrid,Spain,classic_evrptw,rc,10007,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|rc|80|20|10008,Madrid,Spain,classic_evrptw,rc,10008,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|rc|80|20|10009,Madrid,Spain,classic_evrptw,rc,10009,80,20,20,0,0,1.0,0.0,0.0
Madrid|classic_evrptw|rc|80|20|10010,Madrid,Spain,classic_evrptw,rc,10010,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|c|80|20|10001,Paris,France,classic_evrptw,c,10001,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|c|80|20|10002,Paris,France,classic_evrptw,c,10002,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|c|80|20|10003,Paris,France,classic_evrptw,c,10003,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|c|80|20|10004,Paris,France,classic_evrptw,c,10004,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|c|80|20|10005,Paris,France,classic_evrptw,c,10005,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|c|80|20|10006,Paris,France,classic_evrptw,c,10006,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|c|80|20|10007,Paris,France,classic_evrptw,c,10007,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|c|80|20|10008,Paris,France,classic_evrptw,c,10008,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|c|80|20|10009,Paris,France,classic_evrptw,c,10009,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|c|80|20|10010,Paris,France,classic_evrptw,c,10010,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|r|80|20|10001,Paris,France,classic_evrptw,r,10001,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|r|80|20|10002,Paris,France,classic_evrptw,r,10002,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|r|80|20|10003,Paris,France,classic_evrptw,r,10003,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|r|80|20|10004,Paris,France,classic_evrptw,r,10004,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|r|80|20|10005,Paris,France,classic_evrptw,r,10005,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|r|80|20|10006,Paris,France,classic_evrptw,r,10006,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|r|80|20|10007,Paris,France,classic_evrptw,r,10007,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|r|80|20|10008,Paris,France,classic_evrptw,r,10008,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|r|80|20|10009,Paris,France,classic_evrptw,r,10009,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|r|80|20|10010,Paris,France,classic_evrptw,r,10010,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|rc|80|20|10001,Paris,France,classic_evrptw,rc,10001,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|rc|80|20|10002,Paris,France,classic_evrptw,rc,10002,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|rc|80|20|10003,Paris,France,classic_evrptw,rc,10003,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|rc|80|20|10004,Paris,France,classic_evrptw,rc,10004,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|rc|80|20|10005,Paris,France,classic_evrptw,rc,10005,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|rc|80|20|10006,Paris,France,classic_evrptw,rc,10006,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|rc|80|20|10007,Paris,France,classic_evrptw,rc,10007,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|rc|80|20|10008,Paris,France,classic_evrptw,rc,10008,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|rc|80|20|10009,Paris,France,classic_evrptw,rc,10009,80,20,20,0,0,1.0,0.0,0.0
Paris|classic_evrptw|rc|80|20|10010,Paris,France,classic_evrptw,rc,10010,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|c|80|20|10001,Shenzhen,China,classic_evrptw,c,10001,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|c|80|20|10002,Shenzhen,China,classic_evrptw,c,10002,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|c|80|20|10003,Shenzhen,China,classic_evrptw,c,10003,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|c|80|20|10004,Shenzhen,China,classic_evrptw,c,10004,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|c|80|20|10005,Shenzhen,China,classic_evrptw,c,10005,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|c|80|20|10006,Shenzhen,China,classic_evrptw,c,10006,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|c|80|20|10007,Shenzhen,China,classic_evrptw,c,10007,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|c|80|20|10008,Shenzhen,China,classic_evrptw,c,10008,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|c|80|20|10009,Shenzhen,China,classic_evrptw,c,10009,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|c|80|20|10010,Shenzhen,China,classic_evrptw,c,10010,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|r|80|20|10001,Shenzhen,China,classic_evrptw,r,10001,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|r|80|20|10002,Shenzhen,China,classic_evrptw,r,10002,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|r|80|20|10003,Shenzhen,China,classic_evrptw,r,10003,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|r|80|20|10004,Shenzhen,China,classic_evrptw,r,10004,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|r|80|20|10005,Shenzhen,China,classic_evrptw,r,10005,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|r|80|20|10006,Shenzhen,China,classic_evrptw,r,10006,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|r|80|20|10007,Shenzhen,China,classic_evrptw,r,10007,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|r|80|20|10008,Shenzhen,China,classic_evrptw,r,10008,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|r|80|20|10009,Shenzhen,China,classic_evrptw,r,10009,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|r|80|20|10010,Shenzhen,China,classic_evrptw,r,10010,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|rc|80|20|10001,Shenzhen,China,classic_evrptw,rc,10001,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|rc|80|20|10002,Shenzhen,China,classic_evrptw,rc,10002,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|rc|80|20|10003,Shenzhen,China,classic_evrptw,rc,10003,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|rc|80|20|10004,Shenzhen,China,classic_evrptw,rc,10004,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|rc|80|20|10005,Shenzhen,China,classic_evrptw,rc,10005,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|rc|80|20|10006,Shenzhen,China,classic_evrptw,rc,10006,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|rc|80|20|10007,Shenzhen,China,classic_evrptw,rc,10007,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|rc|80|20|10008,Shenzhen,China,classic_evrptw,rc,10008,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|rc|80|20|10009,Shenzhen,China,classic_evrptw,rc,10009,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|classic_evrptw|rc|80|20|10010,Shenzhen,China,classic_evrptw,rc,10010,80,20,20,0,0,1.0,0.0,0.0
Casablanca|multi_depot_evrptw|rc|80|20|10001,Casablanca,Morocco,multi_depot_evrptw,rc,10001,80,20,7,13,0,0.35,0.65,0.0
Casablanca|two_echelon_evrp|rc|80|20|10001,Casablanca,Morocco,two_echelon_evrp,rc,10001,80,20,7,13,0,0.35,0.65,0.0
Casablanca|multi_depot_evrptw|rc|80|20|10002,Casablanca,Morocco,multi_depot_evrptw,rc,10002,80,20,9,11,0,0.45,0.55,0.0
Casablanca|two_echelon_evrp|rc|80|20|10002,Casablanca,Morocco,two_echelon_evrp,rc,10002,80,20,9,10,1,0.45,0.5,0.05
Casablanca|multi_depot_evrptw|rc|80|20|10003,Casablanca,Morocco,multi_depot_evrptw,rc,10003,80,20,9,11,0,0.45,0.55,0.0
Casablanca|two_echelon_evrp|rc|80|20|10003,Casablanca,Morocco,two_echelon_evrp,rc,10003,80,20,9,11,0,0.45,0.55,0.0
Casablanca|multi_depot_evrptw|rc|80|20|10004,Casablanca,Morocco,multi_depot_evrptw,rc,10004,80,20,9,11,0,0.45,0.55,0.0
Casablanca|two_echelon_evrp|rc|80|20|10004,Casablanca,Morocco,two_echelon_evrp,rc,10004,80,20,9,11,0,0.45,0.55,0.0
Casablanca|multi_depot_evrptw|rc|80|20|10005,Casablanca,Morocco,multi_depot_evrptw,rc,10005,80,20,8,12,0,0.4,0.6,0.0
Casablanca|two_echelon_evrp|rc|80|20|10005,Casablanca,Morocco,two_echelon_evrp,rc,10005,80,20,8,12,0,0.4,0.6,0.0
Madrid|multi_depot_evrptw|rc|80|20|10001,Madrid,Spain,multi_depot_evrptw,rc,10001,80,20,20,0,0,1.0,0.0,0.0
Madrid|two_echelon_evrp|rc|80|20|10001,Madrid,Spain,two_echelon_evrp,rc,10001,80,20,20,0,0,1.0,0.0,0.0
Madrid|multi_depot_evrptw|rc|80|20|10002,Madrid,Spain,multi_depot_evrptw,rc,10002,80,20,20,0,0,1.0,0.0,0.0
Madrid|two_echelon_evrp|rc|80|20|10002,Madrid,Spain,two_echelon_evrp,rc,10002,80,20,20,0,0,1.0,0.0,0.0
Madrid|multi_depot_evrptw|rc|80|20|10003,Madrid,Spain,multi_depot_evrptw,rc,10003,80,20,20,0,0,1.0,0.0,0.0
Madrid|two_echelon_evrp|rc|80|20|10003,Madrid,Spain,two_echelon_evrp,rc,10003,80,20,20,0,0,1.0,0.0,0.0
Madrid|multi_depot_evrptw|rc|80|20|10004,Madrid,Spain,multi_depot_evrptw,rc,10004,80,20,20,0,0,1.0,0.0,0.0
Madrid|two_echelon_evrp|rc|80|20|10004,Madrid,Spain,two_echelon_evrp,rc,10004,80,20,20,0,0,1.0,0.0,0.0
Madrid|multi_depot_evrptw|rc|80|20|10005,Madrid,Spain,multi_depot_evrptw,rc,10005,80,20,20,0,0,1.0,0.0,0.0
Madrid|two_echelon_evrp|rc|80|20|10005,Madrid,Spain,two_echelon_evrp,rc,10005,80,20,20,0,0,1.0,0.0,0.0
Paris|multi_depot_evrptw|rc|80|20|10001,Paris,France,multi_depot_evrptw,rc,10001,80,20,20,0,0,1.0,0.0,0.0
Paris|two_echelon_evrp|rc|80|20|10001,Paris,France,two_echelon_evrp,rc,10001,80,20,20,0,0,1.0,0.0,0.0
Paris|multi_depot_evrptw|rc|80|20|10002,Paris,France,multi_depot_evrptw,rc,10002,80,20,20,0,0,1.0,0.0,0.0
Paris|two_echelon_evrp|rc|80|20|10002,Paris,France,two_echelon_evrp,rc,10002,80,20,20,0,0,1.0,0.0,0.0
Paris|multi_depot_evrptw|rc|80|20|10003,Paris,France,multi_depot_evrptw,rc,10003,80,20,20,0,0,1.0,0.0,0.0
Paris|two_echelon_evrp|rc|80|20|10003,Paris,France,two_echelon_evrp,rc,10003,80,20,20,0,0,1.0,0.0,0.0
Paris|multi_depot_evrptw|rc|80|20|10004,Paris,France,multi_depot_evrptw,rc,10004,80,20,20,0,0,1.0,0.0,0.0
Paris|two_echelon_evrp|rc|80|20|10004,Paris,France,two_echelon_evrp,rc,10004,80,20,20,0,0,1.0,0.0,0.0
Paris|multi_depot_evrptw|rc|80|20|10005,Paris,France,multi_depot_evrptw,rc,10005,80,20,20,0,0,1.0,0.0,0.0
Paris|two_echelon_evrp|rc|80|20|10005,Paris,France,two_echelon_evrp,rc,10005,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|multi_depot_evrptw|rc|80|20|10001,Shenzhen,China,multi_depot_evrptw,rc,10001,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|two_echelon_evrp|rc|80|20|10001,Shenzhen,China,two_echelon_evrp,rc,10001,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|multi_depot_evrptw|rc|80|20|10002,Shenzhen,China,multi_depot_evrptw,rc,10002,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|two_echelon_evrp|rc|80|20|10002,Shenzhen,China,two_echelon_evrp,rc,10002,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|multi_depot_evrptw|rc|80|20|10003,Shenzhen,China,multi_depot_evrptw,rc,10003,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|two_echelon_evrp|rc|80|20|10003,Shenzhen,China,two_echelon_evrp,rc,10003,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|multi_depot_evrptw|rc|80|20|10004,Shenzhen,China,multi_depot_evrptw,rc,10004,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|two_echelon_evrp|rc|80|20|10004,Shenzhen,China,two_echelon_evrp,rc,10004,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|multi_depot_evrptw|rc|80|20|10005,Shenzhen,China,multi_depot_evrptw,rc,10005,80,20,20,0,0,1.0,0.0,0.0
Shenzhen|two_echelon_evrp|rc|80|20|10005,Shenzhen,China,two_echelon_evrp,rc,10005,80,20,20,0,0,1.0,0.0,0.0
