key,city,country,variant,pattern,instance_seed,n_customers,n_stations,v_ref_mps,v_ref_kmh,n_time_pairs,n_time_pairs_excluded,median_time_ratio,mean_time_ratio,P90_time_ratio,P95_time_ratio,median_extra_time_min,P90_extra_time_min,median_time_inflation_percent
Paris|classic_evrptw|c|80|20|10002,Paris,France,classic_evrptw,c,10002,80,20,7.471339282708022,26.89682141774888,10100,0,1.221993837390639,1.4024039998328408,1.6780069946494518,2.3005187897117216,1.8662409061190106,5.669668400236733,22.199383739063894
Paris|classic_evrptw|c|80|20|10003,Paris,France,classic_evrptw,c,10003,80,20,7.08149879617924,25.493395666245263,10100,0,1.2440240366866284,1.5418127779307214,1.7504737852614307,2.8801106103762044,2.5257371822506003,5.826233017179783,24.402403668662842
Paris|classic_evrptw|c|80|20|10004,Paris,France,classic_evrptw,c,10004,80,20,7.077911726771621,25.480482216377837,10100,0,1.260555105157101,1.5340967685142235,1.7294989329317192,2.7120369466706062,2.656228949208788,6.743548897705946,26.05551051571009
Paris|classic_evrptw|c|80|20|10005,Paris,France,classic_evrptw,c,10005,80,20,7.618902459776894,27.42804885519682,10100,0,1.207240077475557,1.415738199756746,1.675218623613526,2.3343936101121336,2.0411469677918914,6.223446660043171,20.724007747555696
Paris|classic_evrptw|c|80|20|10006,Paris,France,classic_evrptw,c,10006,80,20,7.9929881056392045,28.774757180301137,10100,0,1.2004345310459343,1.3941520354472863,1.7237777567430457,2.2631383482948273,2.0107535143933393,6.238267083326618,20.043453104593432
Paris|classic_evrptw|c|80|20|10007,Paris,France,classic_evrptw,c,10007,80,20,7.397404619228208,26.63065662922155,10100,0,1.210767074050721,1.364168418934098,1.6571248096668132,2.1186593456985867,2.0129304676686908,5.910587760820818,21.076707405072103
Paris|classic_evrptw|c|80|20|10008,Paris,France,classic_evrptw,c,10008,80,20,7.564454646813797,27.232036728529668,10100,0,1.2046350521160916,1.333258431746461,1.629595189098016,2.154608614391965,2.007535121016663,5.369064879971915,20.463505211609156
Paris|classic_evrptw|c|80|20|10009,Paris,France,classic_evrptw,c,10009,80,20,7.362508127310502,26.50502925831781,10100,0,1.2583697052724723,1.4647104101901842,1.7232961454101565,2.469200311784606,2.1857422582206376,6.320629648138113,25.836970527247228
Paris|classic_evrptw|c|80|20|10010,Paris,France,classic_evrptw,c,10010,80,20,7.20427725981191,25.935398135322878,10100,0,1.20970300184768,1.3387808613213537,1.6131063217816906,2.109158131820194,2.124560953289718,5.478779830455139,20.970300184768
Paris|classic_evrptw|r|80|20|10001,Paris,France,classic_evrptw,r,10001,80,20,6.650519012988436,23.94186844675837,10100,0,1.218644758442788,1.238596894550592,1.5140633808947004,1.667803182885233,2.436987249657537,5.007307233755934,21.864475844278797
Paris|classic_evrptw|r|80|20|10002,Paris,France,classic_evrptw,r,10002,80,20,6.593248419125152,23.735694308850547,10100,0,1.221688793209815,1.241998110035208,1.520080544890052,1.6600878173033828,2.459372223330945,5.259113129158069,22.168879320981503
Paris|classic_evrptw|r|80|20|10003,Paris,France,classic_evrptw,r,10003,80,20,6.680136598206497,24.048491753543388,10100,0,1.2120344654677964,1.2257052303275608,1.4726539626726711,1.589521832637737,2.3824985931189313,4.9171766345492705,21.203446546779638
Paris|classic_evrptw|r|80|20|10004,Paris,France,classic_evrptw,r,10004,80,20,6.659096411503928,23.97274708141414,10100,0,1.2115312001476979,1.2264368224780875,1.5093529713952443,1.6225594942341968,2.376371317602957,5.062694928424113,21.15312001476979
Paris|classic_evrptw|r|80|20|10005,Paris,France,classic_evrptw,r,10005,80,20,6.723339383813565,24.204021781728834,10100,0,1.2335616055498417,1.25610077730208,1.5358378880660963,1.6821303189330448,2.5882798588906457,5.370068039553036,23.35616055498417
Paris|classic_evrptw|r|80|20|10006,Paris,France,classic_evrptw,r,10006,80,20,6.580492765369742,23.689773955331074,10100,0,1.2172852874557036,1.2375577694607252,1.5067755734008252,1.639531002778531,2.444137177329294,5.021208430006592,21.728528745570365
Paris|classic_evrptw|r|80|20|10007,Paris,France,classic_evrptw,r,10007,80,20,6.727415380573368,24.218695370064125,10100,0,1.2194492615035881,1.2403603178162756,1.5160600369503572,1.6465647169698074,2.46467712602371,5.2198774740094915,21.94492615035881
Paris|classic_evrptw|r|80|20|10008,Paris,France,classic_evrptw,r,10008,80,20,6.5879963965572035,23.716787027605932,10100,0,1.2167279492976228,1.2307292802411354,1.4986167751039539,1.623031447587144,2.3872467444432695,4.982112151362594,21.672794929762283
Paris|classic_evrptw|r|80|20|10009,Paris,France,classic_evrptw,r,10009,80,20,6.570139170625591,23.652501014252127,10100,0,1.215585015851321,1.2315267920406376,1.50731133709693,1.6389347803975032,2.389056974478243,5.0523439038269835,21.558501585132106
Paris|classic_evrptw|r|80|20|10010,Paris,France,classic_evrptw,r,10010,80,20,6.5339705909169865,23.52229412730115,10100,0,1.2138047626520148,1.2340444096621197,1.5223425416176861,1.6591892949728158,2.402237425547274,5.0622047097047975,21.380476265201477
Paris|classic_evrptw|rc|80|20|10001,Paris,France,classic_evrptw,rc,10001,80,20,7.082831566482754,25.498193639337913,10100,0,1.2374023317559546,1.4587957569232555,1.6469036440226497,1.920140831834115,2.8468176510622176,6.3276278417834915,23.74023317559546
Paris|classic_evrptw|rc|80|20|10002,Paris,France,classic_evrptw,rc,10002,80,20,7.1486858797075,25.735269166947003,10100,0,1.2333994774085915,1.3638614913902531,1.5887932054636837,1.7874703275525918,2.6017128398886316,5.795352189409061,23.339947740859145
Paris|classic_evrptw|rc|80|20|10003,Paris,France,classic_evrptw,rc,10003,80,20,6.884394800764358,24.783821282751692,10100,0,1.2399454907673833,1.4068016488110169,1.5988635541661071,1.8287867721168922,2.692179869065931,5.635590340927593,23.994549076738323
Paris|classic_evrptw|rc|80|20|10004,Paris,France,classic_evrptw,rc,10004,80,20,6.8788620202910185,24.763903273047667,10100,0,1.2581370668338132,1.3953824854127792,1.5873287490852712,1.8722682822513665,2.886370354013999,5.99731951925419,25.81370668338132
Paris|classic_evrptw|rc|80|20|10005,Paris,France,classic_evrptw,rc,10005,80,20,7.233518678867753,26.040667243923913,10100,0,1.231116304434197,1.326312081555311,1.583916902536464,1.764441130003257,2.596643940901934,5.904746223577636,23.111630443419706
Paris|classic_evrptw|rc|80|20|10006,Paris,France,classic_evrptw,rc,10006,80,20,7.327163096208336,26.37778714635001,10100,0,1.2174509978309245,1.3036006183518802,1.5676536842903313,1.7536339718006642,2.4583686734608223,5.783944130987446,21.74509978309245
Paris|classic_evrptw|rc|80|20|10007,Paris,France,classic_evrptw,rc,10007,80,20,7.145473982246303,25.723706336086693,10100,0,1.223428946212378,1.2894552507939825,1.5775403765029297,1.7469240281779406,2.543331945901906,5.565153719891157,22.342894621237797
Paris|classic_evrptw|rc|80|20|10008,Paris,France,classic_evrptw,rc,10008,80,20,7.11368928086971,25.609281411130954,10100,0,1.2217953334516447,1.2894745317962384,1.5410866670173422,1.7134794607490584,2.3255757661745404,5.371329548033949,22.179533345164472
Paris|classic_evrptw|rc|80|20|10009,Paris,France,classic_evrptw,rc,10009,80,20,7.173502738839526,25.824609859822292,10100,0,1.2583654666575936,1.3641068021748846,1.6492031137686443,1.8823249225805403,2.856566242700011,6.329724481085356,25.836546665759364
Paris|classic_evrptw|rc|80|20|10010,Paris,France,classic_evrptw,rc,10010,80,20,7.025341816247153,25.29123053848975,10100,0,1.2233077925399671,1.3124384023083957,1.5250297191928612,1.6830543643131683,2.5555041007077497,5.357449248792903,22.330779253996713
Shenzhen|classic_evrptw|c|80|20|10001,Shenzhen,China,classic_evrptw,c,10001,80,20,12.169454679465607,43.81003684607619,10100,0,1.2586290752588742,1.660185366832977,2.120158332357191,3.086865277242408,3.868087782902999,10.08691152704004,25.862907525887422
Shenzhen|classic_evrptw|c|80|20|10002,Shenzhen,China,classic_evrptw,c,10002,80,20,12.592019871102377,45.331271535968554,10100,0,1.2551251473097031,1.6048712359330266,2.183561776229597,2.990482973962223,4.7507550099101685,11.133326960636229,25.512514730970317
Shenzhen|classic_evrptw|c|80|20|10003,Shenzhen,China,classic_evrptw,c,10003,80,20,12.31913880556915,44.34889970004894,10100,0,1.2386913677768487,1.6879438916598717,1.932246638762059,2.929031037981367,4.176254667144129,8.755171435379191,23.869136777684872
Shenzhen|classic_evrptw|c|80|20|10004,Shenzhen,China,classic_evrptw,c,10004,80,20,12.23771473127464,44.055773032588704,10100,0,1.2370031386248168,1.529819297975066,1.8375002633699395,2.653781687339426,4.1930239287757605,8.21630466764041,23.700313862481682
Shenzhen|classic_evrptw|c|80|20|10005,Shenzhen,China,classic_evrptw,c,10005,80,20,12.31050375203312,44.31781350731924,10100,0,1.237658417472777,1.919719339314258,2.0615916918247463,3.9755937242448547,4.417545186454026,8.349847528417486,23.765841747277694
Shenzhen|classic_evrptw|c|80|20|10006,Shenzhen,China,classic_evrptw,c,10006,80,20,11.879320174881556,42.765552629573605,10100,0,1.3080990764913936,1.7231104831265298,1.9173844014769361,3.7846099255335686,5.381825452936691,12.341136896613571,30.809907649139355
Shenzhen|classic_evrptw|c|80|20|10007,Shenzhen,China,classic_evrptw,c,10007,80,20,12.18534999803363,43.86725999292107,10100,0,1.248584819469793,1.6190410588529025,1.9948027532775872,2.9785340328944443,4.50708086895671,8.37423735827151,24.858481946979303
Shenzhen|classic_evrptw|c|80|20|10008,Shenzhen,China,classic_evrptw,c,10008,80,20,11.915030447622788,42.89410961144204,10100,0,1.2581390641520769,1.746719150694992,1.996032939373233,3.0931945402403653,4.4714109288059,10.35607965468304,25.81390641520769
Shenzhen|classic_evrptw|c|80|20|10009,Shenzhen,China,classic_evrptw,c,10009,80,20,11.935718645402268,42.96858712344817,10100,0,1.2336089692138463,1.5677950949012414,2.008645211006203,3.020410666444937,3.6677152647797238,9.443448150121194,23.360896921384633
Shenzhen|classic_evrptw|c|80|20|10010,Shenzhen,China,classic_evrptw,c,10010,80,20,12.065209283648917,43.4347534211361,10100,0,1.2551073269129147,1.510359589400484,1.8336863868131215,2.6975235945502907,3.706270816268856,8.96389781321608,25.510732691291473
Shenzhen|classic_evrptw|r|80|20|10001,Shenzhen,China,classic_evrptw,r,10001,80,20,13.54823094698789,48.7736314091564,10100,0,1.2735162420257833,1.3679029069648556,1.7704247946247524,2.05880964177433,7.735613684241075,17.681403855587504,27.35162420257833
Shenzhen|classic_evrptw|r|80|20|10002,Shenzhen,China,classic_evrptw,r,10002,80,20,13.491847609547488,48.570651394370955,10100,0,1.2707371776758776,1.3595509024931707,1.76681793656226,2.03323554725462,7.513049578293711,17.87098478160439,27.07371776758776
Shenzhen|classic_evrptw|r|80|20|10003,Shenzhen,China,classic_evrptw,r,10003,80,20,13.66087046997146,49.179133691897256,10100,0,1.269148620669878,1.3582441759325543,1.7611827116272472,2.0207941887306364,7.90940949071646,18.71694065243022,26.91486206698781
Shenzhen|classic_evrptw|r|80|20|10004,Shenzhen,China,classic_evrptw,r,10004,80,20,13.682227995257882,49.25602078292838,10100,0,1.2759941623514424,1.3685531455483388,1.786305497372603,2.0614523839572096,8.099848456272108,17.532862474236456,27.599416235144236
Shenzhen|classic_evrptw|r|80|20|10005,Shenzhen,China,classic_evrptw,r,10005,80,20,13.619496238096426,49.03018645714713,10100,0,1.2722172572232742,1.3552753617412745,1.7573404910609287,2.006411423935277,7.49217138852866,17.36208125418488,27.221725722327417
Shenzhen|classic_evrptw|r|80|20|10006,Shenzhen,China,classic_evrptw,r,10006,80,20,13.598481586430765,48.95453371115075,10100,0,1.2644558167995312,1.35637568416989,1.7593464684640638,2.048799745329821,7.464928557096437,18.526344740816892,26.445581679953122
